blue_wins,first_blood,dragons,heralds,towers_destroyed,wards_placed,wards_destroyed,experience,kills,assists,gold,minions,avg_level,elite_monsters,total_jungle_minions_killed
0,1,-1,0,0,-5,0,-1759,-5,-5,-2738,-45,-0.6000000000000005,-1,8
1,0,0,1,0,3,0,-627,-1,-2,-1318,-55,0,1,14
1,0,-1,1,1,1,-2,2904,5,4,3538,37,0.6000000000000005,0,0
0,0,-1,-1,0,14,-2,-1601,-7,-9,-3217,-20,0,-2,-7
1,1,1,0,0,1,2,2713,7,4,4836,54,1,1,2
1,1,1,1,0,7,1,-192,3,4,1489,-61,0,2,30
1,1,-1,0,0,-1,1,3166,6,2,3311,61,0.8000000000000007,-1,-8
1,1,1,1,0,-6,0,2714,2,5,2008,26,0.40000000000000036,2,18
1,0,-1,1,1,-15,-1,-41,-3,-4,-1112,21,0,0,-13
1,1,1,1,1,-4,0,3165,4,5,3840,-7,1,2,12
0,0,0,-1,-1,-73,1,-3613,-9,-11,-5458,2,-0.6000000000000005,-1,8
1,1,-1,1,0,35,-2,-142,3,7,506,-23,0.20000000000000018,0,-8
0,1,0,0,0,1,-2,789,0,-2,176,-21,0,0,-9
1,0,-1,-1,0,4,2,2732,4,8,2582,21,0.6000000000000005,-2,28
1,0,-1,0,0,41,-2,1326,1,1,459,14,0.20000000000000018,-1,2
0,1,-1,0,0,4,-1,3211,9,15,4947,15,1,-1,4
1,1,1,-1,0,8,0,3279,6,5,4759,54,0.6000000000000005,0,10
0,0,-1,-1,0,-3,-1,-1029,-1,0,-968,-12,0,-2,-5
1,0,-1,1,0,-1,4,2560,8,9,4294,15,0.40000000000000036,0,-20
1,1,1,0,0,1,1,194,-1,-1,-95,-9,0.20000000000000018,1,20
0,1,1,0,1,78,3,1033,3,1,3781,43,0.20000000000000018,1,-13
1,0,0,0,0,-12,0,-1787,-4,-3,-1704,-16,-0.6000000000000005,0,-8
1,0,-1,0,0,5,-4,-192,-1,-3,-729,-6,0,-1,2
1,0,0,0,0,8,0,-192,-3,-5,-274,33,0.40000000000000036,0,13
1,0,-1,0,0,-4,-1,252,2,-2,277,3,-0.20000000000000018,-1,-12
0,0,-1,-1,0,-32,-1,582,2,-7,147,6,0.40000000000000036,-2,4
0,0,0,-1,0,2,-1,-1007,-3,0,-1162,5,-0.20000000000000018,-1,0
1,1,0,1,1,38,4,2820,4,3,3942,29,0.6000000000000005,1,33
1,1,0,0,0,3,-1,-1226,-1,5,-810,17,-0.6000000000000005,0,-21
1,1,0,0,0,98,-2,-616,0,0,-825,-9,-0.40000000000000036,0,0
1,0,-1,0,-1,-3,-1,174,-1,-3,-2472,-15,0,-1,4
1,1,-1,0,0,-1,1,1320,2,4,3018,58,0.20000000000000018,-1,-12
0,1,1,1,0,-2,-2,-962,1,6,-125,-19,0,2,-7
1,0,-1,-1,0,2,-2,-330,0,-2,-132,0,0.20000000000000018,-2,-21
0,0,-1,1,0,-4,2,-2173,-1,0,-2131,-39,-0.40000000000000036,0,-20
1,1,1,0,0,-4,-1,1389,-1,6,432,19,0.6000000000000005,1,20
1,1,1,0,0,-4,3,885,2,-4,1000,31,0.20000000000000018,1,-8
0,1,1,1,1,34,2,1304,4,4,2925,2,0.40000000000000036,2,-5
0,0,1,-1,0,1,-2,815,1,-4,-117,21,0.40000000000000036,0,-18
0,0,-1,-1,0,-3,-1,-3714,-8,-12,-4145,-16,-1.1999999999999993,-2,-3
1,1,-1,0,0,-1,-1,-1356,-4,-9,-2483,-15,-0.40000000000000036,-1,2
1,1,-1,0,0,3,1,2715,10,16,5224,18,0.5999999999999996,-1,3
0,1,-1,1,0,-2,2,-1819,-1,0,-929,6,-0.40000000000000036,0,-22
1,0,-1,0,0,-3,3,1641,3,4,1219,1,0,-1,-11
1,0,0,-1,0,1,1,1451,-1,-4,533,-26,0,-1,20
1,1,-1,0,0,4,1,1403,4,4,1355,30,0,-1,-16
0,0,-1,0,0,70,1,-2235,-7,-13,-3176,-23,-0.5999999999999996,-1,4
1,1,0,1,1,0,-1,593,9,10,3967,-5,-0.20000000000000018,1,-7
1,0,-1,0,0,-1,3,2537,2,2,2091,51,0.5999999999999996,-1,7
0,1,1,1,1,-3,2,3366,9,9,5767,51,0.7999999999999998,2,-19
1,1,0,0,0,20,4,2777,6,5,2974,44,0.5999999999999996,0,-16
1,0,-1,1,0,-2,-1,-1240,-5,-4,-2368,-38,-0.40000000000000036,0,13
1,1,-1,1,1,-32,-3,2418,3,4,3438,26,0.7999999999999998,0,4
1,1,-1,1,0,-1,-1,956,5,8,2461,22,0.40000000000000036,0,-8
1,0,-1,1,1,0,-1,1231,2,0,3163,10,0.40000000000000036,0,4
0,1,-1,0,0,-6,1,-1474,0,-1,-95,15,-0.39999999999999947,-1,4
0,0,-1,-1,-1,-11,-1,-2236,-8,-11,-5654,-31,-0.7999999999999998,-2,-4
0,1,1,0,0,-1,0,-1472,-1,0,-696,-3,-0.40000000000000036,1,-2
1,1,1,0,0,25,-1,1371,2,1,1308,3,0.40000000000000036,1,7
0,0,-1,0,0,3,-3,-1482,-4,-8,-2376,-22,-0.40000000000000036,-1,16
1,1,0,-1,-2,0,1,-2074,-1,-1,-3179,-50,-0.20000000000000018,-1,3
0,0,-1,1,0,35,2,240,-1,-1,-444,24,0,0,5
1,1,1,0,1,-50,4,1250,2,-3,2989,66,0,1,12
0,0,-1,0,0,-3,-3,940,0,-2,-1134,-23,0.20000000000000018,-1,8
1,0,1,0,0,-111,2,931,-2,-5,-862,-3,0,1,6
1,0,1,0,0,37,-18,-2455,-6,-9,-2696,14,-0.6000000000000005,1,-3
0,1,-1,-1,-1,-22,-3,-2306,-5,-16,-4843,-32,-0.20000000000000018,-2,5
1,1,-1,1,0,-4,-1,2115,5,11,2348,34,0.39999999999999947,0,-11
0,0,0,0,0,-2,3,-2323,-4,-5,-2939,-16,-0.6000000000000005,0,-28
1,1,0,1,0,2,-1,2910,7,3,3168,24,0.6000000000000005,1,-18
0,1,-1,0,0,29,2,1607,3,-1,2200,-2,0.6000000000000005,-1,4
0,0,-1,-1,0,2,-3,-737,-1,-2,-1219,-56,-0.40000000000000036,-2,-21
0,1,-1,0,0,2,1,-4314,-5,1,-2240,-27,-0.6000000000000005,-1,-28
1,0,-1,1,0,30,-13,-1603,-7,-8,-2855,-10,0,0,8
1,1,1,0,0,1,0,4222,9,10,5887,37,0.7999999999999998,1,24
1,1,1,1,1,2,0,-207,1,1,2115,-30,0,2,18
1,0,1,0,0,-1,-1,-866,-3,-8,-1668,27,-0.6000000000000005,1,-4
0,1,-1,0,0,0,-2,-1132,-4,-13,-1829,-4,-0.5999999999999996,-1,4
0,0,0,0,0,-3,5,-1299,-3,-6,-1989,-6,-0.40000000000000036,0,-5
1,0,1,1,0,1,2,1104,4,6,1519,-3,0.20000000000000018,2,7
1,1,1,1,0,4,-2,1759,4,4,2627,5,0.40000000000000036,2,13
1,1,1,-1,0,0,0,10,4,5,2198,-2,-0.20000000000000018,0,-3
0,1,1,0,0,-5,0,-1355,-4,-9,-2437,7,-0.6000000000000005,1,7
0,0,-1,-1,0,3,-2,-2008,-5,-5,-3075,-2,-0.40000000000000036,-2,0
1,0,1,0,0,-2,3,1556,5,11,1824,-7,0.40000000000000036,1,13
1,1,0,0,0,17,1,960,3,3,2171,7,0.39999999999999947,0,4
1,0,0,1,1,6,-1,1463,3,8,2700,-20,0.40000000000000036,1,11
0,0,1,0,0,-40,3,-1142,-2,-2,-588,-14,-0.20000000000000018,1,3
0,0,-1,1,0,-24,2,-5573,-13,-14,-6887,-90,-1.2000000000000002,0,2
1,0,1,0,0,2,-1,1415,1,0,1170,3,0.6000000000000005,1,32
0,1,1,1,0,2,2,-623,-1,0,-342,3,-0.20000000000000018,2,-4
1,1,-1,0,0,-22,-2,-270,-2,1,1235,5,-0.20000000000000018,-1,-1
1,0,1,0,0,26,2,-1362,-3,1,-1080,-24,-0.20000000000000018,1,13
1,0,-1,0,0,-4,1,2221,0,-2,1371,27,0.40000000000000036,-1,16
1,1,1,0,0,-5,1,-1054,-2,-4,-944,11,0,1,-20
0,0,-1,0,0,1,-2,-3482,-9,-14,-3640,-14,-0.7999999999999998,-1,-4
0,0,-1,1,0,-3,0,-1386,-5,-8,-3825,-38,-0.6000000000000005,0,-14
1,0,1,-1,0,1,-1,-456,2,7,598,19,0,0,-8
1,1,-1,1,1,1,0,2076,6,10,4266,28,0.20000000000000018,0,-3
0,1,1,0,0,1,3,-28,-1,-2,-28,-14,0.20000000000000018,1,-2
1,1,1,0,0,38,2,2948,5,9,2647,26,0.40000000000000036,1,11
0,0,1,0,0,-22,-1,-173,-4,-8,-1565,55,-0.20000000000000018,1,-15
1,1,1,1,0,7,2,1610,11,12,3667,-17,0.5999999999999996,2,-16
1,1,0,0,0,-14,0,-849,-1,-4,-450,34,-0.40000000000000036,0,1
0,0,-1,1,0,-7,-2,-570,-3,-10,-1108,-5,0,0,0
1,0,0,0,0,0,4,770,4,13,1093,-35,0.20000000000000018,0,2
0,0,-1,0,0,43,-1,1441,-1,0,-982,17,0.20000000000000018,-1,-14
0,1,-1,0,0,47,0,1368,1,2,109,-15,0.40000000000000036,-1,16
1,0,0,0,0,4,0,1899,4,7,1166,-4,0.40000000000000036,0,6
0,0,1,-1,0,25,-1,-1681,1,0,-370,-20,-0.40000000000000036,0,-14
1,1,1,0,0,-25,2,553,2,-2,656,27,0,1,-16
1,0,-1,0,0,30,4,1097,3,4,1421,7,0,-1,7
0,1,-1,0,0,-4,3,1300,3,1,1176,20,0.40000000000000036,-1,-5
0,0,-1,-1,-2,-3,-1,-6365,-5,-3,-6869,-76,-1.6000000000000005,-2,-4
0,1,-1,0,0,19,0,-764,-4,-7,-1117,15,0,-1,4
1,1,1,1,1,4,1,-224,-1,0,1895,36,0,2,1
1,1,-1,1,0,-23,-3,-497,3,4,936,-24,-0.7999999999999998,0,-8
0,0,-1,0,0,15,2,-91,-5,-8,-1257,22,0.20000000000000018,-1,5
0,1,-1,-1,0,-4,0,162,0,-1,267,11,0,-2,-5
0,0,1,0,0,-12,3,-613,1,1,131,27,0.20000000000000018,1,-20
0,0,1,-1,1,65,0,547,0,2,2139,27,0.20000000000000018,0,-11
1,0,1,0,0,21,1,44,1,5,525,-20,-0.20000000000000018,1,-4
0,1,1,-1,1,0,1,1377,7,10,4335,13,0.20000000000000018,0,-2
1,1,0,1,0,-22,0,3694,10,11,4184,47,0.8000000000000007,1,-2
1,1,0,1,0,-3,-1,2634,7,7,3362,32,0.6000000000000005,1,0
0,0,0,0,0,100,-1,-3031,-6,-6,-2534,5,-0.6000000000000005,0,-13
1,1,-1,1,0,-3,5,3808,11,8,4805,0,0.7999999999999998,0,-1
1,1,1,0,0,14,0,1454,2,1,1259,42,0.20000000000000018,1,7
0,1,0,0,0,-21,0,879,2,6,1299,3,0.20000000000000018,0,5
0,0,-1,1,0,-3,-2,-2117,-2,-1,-1592,-19,-0.20000000000000018,0,-3
1,1,1,0,0,-68,3,2274,3,3,1360,9,0.40000000000000036,1,12
1,0,-1,0,0,28,-11,388,0,2,-866,-45,0.40000000000000036,-1,5
1,0,0,0,0,-3,2,3559,3,2,3634,65,0.40000000000000036,0,22
1,1,0,0,0,-20,0,85,1,1,1401,58,0,0,-19
0,0,-1,0,0,-28,3,-3984,-9,-7,-4192,-30,-0.7999999999999998,-1,-1
1,1,-1,0,0,-2,0,2291,7,8,4641,38,0.6000000000000005,-1,-18
0,1,1,0,0,1,2,772,3,6,2253,22,-0.1999999999999993,1,0
1,1,1,1,0,11,3,1830,5,7,3203,54,0.39999999999999947,2,-5
1,1,1,1,1,6,2,3776,7,5,4656,22,0.7999999999999998,2,1
1,1,1,0,0,9,-1,130,1,-3,161,-4,0,1,-4
1,0,-1,0,0,24,-2,-433,0,4,-65,-18,0,-1,-2
0,0,0,0,-1,-15,2,-1637,-2,0,-2539,-36,0,0,19
1,1,-1,0,0,4,-1,-3436,-4,-7,-2623,-39,-0.5999999999999996,-1,-1
1,1,1,0,0,-36,3,2170,7,10,2724,-4,0.6000000000000005,1,-1
1,1,1,0,0,-1,-1,186,5,12,2177,-33,0,1,-8
0,0,0,0,0,1,-2,-1360,-6,-7,-2840,11,-0.7999999999999998,0,-14
0,0,-1,1,0,-2,-2,-1000,-1,-2,-2718,-37,-0.20000000000000018,0,-15
0,1,1,-1,-2,20,-3,-2017,-2,1,-2783,-56,-0.1999999999999993,0,0
0,0,-1,0,0,-55,1,-2597,-4,-3,-939,-7,-0.40000000000000036,-1,8
0,0,0,0,0,2,4,-2959,-6,-9,-3770,-12,-0.5999999999999996,0,-31
0,1,0,0,0,1,0,-2915,-7,-13,-3442,-19,-0.7999999999999998,0,7
1,1,0,1,0,-21,3,3464,4,7,3236,40,1.2000000000000002,1,8
1,1,0,0,0,4,1,-64,-1,-3,382,-15,0,0,16
1,1,0,0,0,3,0,1898,1,0,2135,44,0.20000000000000018,0,4
0,0,-1,1,0,17,1,468,-1,-11,-524,14,0,0,23
1,1,1,0,0,-4,1,-3775,-6,-6,-3033,-15,-1,1,-11
0,0,1,-1,0,-4,1,-1732,-4,-6,-3441,-41,-0.5999999999999996,0,12
1,1,1,0,0,0,0,1693,6,8,3360,19,0.40000000000000036,1,6
1,1,1,0,1,5,1,4873,13,13,8553,88,1.1999999999999993,1,3
1,1,-1,0,0,-4,-1,-401,-2,-3,-571,-18,0,-1,15
0,0,-1,-1,0,-7,0,-114,-2,-4,-2027,-14,0.20000000000000018,-2,4
1,1,-1,0,0,34,2,-781,-1,3,-29,37,-0.20000000000000018,-1,-14
0,0,1,-1,0,-9,0,-658,0,3,-709,-51,-0.20000000000000018,0,8
1,1,-1,0,0,-6,3,-788,2,1,707,-1,-0.20000000000000018,-1,11
0,1,0,0,0,22,1,1239,3,1,2435,6,0.20000000000000018,0,15
0,1,0,0,0,-25,1,1326,5,10,2627,38,0.20000000000000018,0,-5
1,1,1,0,0,-5,-1,1173,7,8,1968,-21,0.40000000000000036,1,-4
0,0,-1,0,0,-30,-3,-337,-2,-2,-665,7,0,-1,-2
1,0,0,1,0,-35,-12,-1894,-9,-16,-2930,11,-0.6000000000000005,1,12
0,0,-1,1,-1,-26,-4,-3230,-8,-11,-5821,-34,-0.40000000000000036,0,-12
1,1,1,1,0,-1,2,-2400,-5,-8,-2497,-49,-0.5999999999999996,2,8
1,1,1,1,2,14,0,5411,12,22,8863,42,1.3999999999999995,2,26
0,0,-1,0,0,-17,0,-810,-4,-8,-1823,-6,0,-1,-9
1,0,-1,1,0,47,0,254,1,0,1147,39,0,0,-16
0,0,1,1,0,-1,1,-1640,-7,-19,-4177,-27,-0.40000000000000036,2,7
1,0,1,-1,-1,0,-1,-2112,-3,0,-2600,12,-0.39999999999999947,0,-26
1,1,1,0,0,7,1,2452,6,3,2696,39,0.40000000000000036,1,-8
1,1,1,1,0,-1,2,2303,3,-5,3413,117,0.40000000000000036,2,11
0,0,-1,-1,0,17,1,-5193,-10,-10,-5369,-46,-1,-2,-11
0,1,1,0,0,1,0,-1105,1,4,-153,-25,-0.40000000000000036,1,-9
0,0,0,0,0,2,0,-5211,-8,-5,-5031,-12,-1.1999999999999993,0,-39
1,0,-1,0,0,43,-6,-799,-3,-3,-1461,-30,-0.40000000000000036,-1,-3
0,0,-1,0,0,-4,1,-1373,-2,3,-522,15,-0.40000000000000036,-1,-14
0,1,1,0,0,0,3,-1125,3,6,257,-25,0,1,-37
0,1,-1,0,0,8,-1,1458,4,1,1496,6,0,-1,9
0,0,0,0,0,1,-5,-798,-3,-10,-1354,4,-0.6000000000000005,0,7
0,1,0,0,0,4,0,-676,-1,3,-683,-32,0,0,-8
0,0,-1,-1,-1,2,0,-5371,-7,-11,-6892,-32,-1.2000000000000002,-2,-32
0,0,-1,0,0,-16,-1,-739,-5,-11,-2163,7,-0.40000000000000036,-1,-12
0,0,1,0,0,15,3,-3453,-3,-2,-4462,-65,-0.5999999999999996,1,-38
1,1,0,0,0,-28,8,-2345,-5,-6,-2059,-16,-0.6000000000000005,0,-13
1,0,-1,0,0,26,2,-563,-2,-7,-1682,-11,0,-1,11
1,1,1,1,1,-4,6,7621,10,7,8027,103,1.6000000000000005,2,29
1,1,0,0,0,22,-2,1649,1,3,995,6,0.40000000000000036,0,8
1,1,1,0,0,-16,0,191,3,5,1012,11,0.20000000000000018,1,1
0,0,0,0,0,10,1,-6,-1,3,-1287,-12,-0.20000000000000018,0,1
0,1,0,0,0,-24,1,-772,2,1,359,-4,-0.40000000000000036,0,-17
1,0,0,0,0,103,-1,490,2,0,803,3,0.1999999999999993,0,-4
0,0,1,0,0,-2,-1,-2539,-7,-8,-3426,-13,-0.6000000000000005,1,19
1,1,0,-1,0,4,-1,1402,0,0,1315,38,0.20000000000000018,-1,14
1,1,0,0,0,2,0,-841,1,-1,1171,22,-0.40000000000000036,0,-4
1,0,1,0,0,4,0,2818,4,1,3970,34,0.8000000000000007,1,41
1,0,-1,0,1,12,3,617,-2,-1,482,18,0.20000000000000018,-1,-10
0,1,-1,1,0,21,1,-2188,-3,-6,-2090,-8,-0.40000000000000036,0,-21
1,1,0,0,0,-8,1,1084,4,7,2052,-2,0.6000000000000005,0,8
1,0,-1,0,0,-22,2,1556,5,7,3770,37,0.20000000000000018,-1,-19
0,1,-1,0,0,49,-2,-603,-1,2,-849,-13,-0.20000000000000018,-1,6
1,1,-1,1,1,0,1,95,1,0,1656,-3,-0.20000000000000018,0,-8
0,0,-1,0,0,-1,-1,-1524,-6,-10,-2328,-6,0,-1,2
1,1,1,0,0,4,2,4588,6,3,4677,28,0.6000000000000005,1,22
1,0,1,-1,0,-34,-2,2025,1,0,724,-1,0.7999999999999998,0,28
1,1,-1,1,0,-6,6,971,2,2,1154,-5,0.20000000000000018,0,-8
0,0,1,0,0,7,0,-36,4,5,919,-13,-0.20000000000000018,1,-15
1,0,0,0,0,1,2,999,0,2,160,24,0.40000000000000036,0,3
0,1,1,0,0,3,1,-2753,0,-3,-347,-6,-0.7999999999999998,1,-20
1,0,-1,0,0,-1,4,3276,4,4,3122,39,0.8000000000000007,-1,27
0,1,0,-1,0,-3,0,-10,-1,-4,-761,34,0.20000000000000018,-1,-9
0,0,1,-1,0,1,-2,-4329,-11,-13,-6445,-4,-1.2000000000000002,0,-20
1,1,-1,0,0,2,2,611,0,-3,262,31,0,-1,-15
1,1,-1,1,0,-1,3,850,1,-1,1014,35,0.20000000000000018,0,-12
0,1,-1,-1,0,5,-1,-1253,-2,-3,-1022,-17,-0.20000000000000018,-2,4
0,0,-1,0,-1,35,2,-2701,-6,-3,-4907,-55,-0.40000000000000036,-1,-3
0,0,0,0,0,-12,0,1936,3,1,1978,30,0.8000000000000007,0,9
0,1,0,0,0,3,0,-617,2,11,1032,-4,-0.39999999999999947,0,-1
1,0,-1,1,0,-71,0,2965,2,0,2799,35,0.6000000000000005,0,16
0,1,1,0,0,-27,0,-4209,-4,-2,-2967,-46,-0.7999999999999998,1,-5
0,1,1,-1,0,-5,0,-1276,-1,-3,-1770,-1,-0.20000000000000018,0,-22
1,1,1,0,0,-36,-2,243,1,-3,1825,26,0,1,11
1,0,1,0,0,-4,3,2121,5,5,2764,50,0.5999999999999996,1,-4
1,0,0,-1,0,3,-3,1692,2,1,1324,16,0.40000000000000036,-1,-4
1,1,-1,0,0,-3,-1,2514,2,0,2690,42,0.40000000000000036,-1,11
1,0,1,0,0,28,-3,1168,4,9,1520,0,0.40000000000000036,1,1
1,0,0,1,0,21,3,-448,-1,-1,-830,-13,-0.20000000000000018,1,5
0,1,1,0,0,-2,0,-3023,-6,-5,-4147,-43,-0.7999999999999998,1,6
1,0,1,0,0,-3,2,1016,-1,-6,-947,9,0.20000000000000018,1,10
0,0,1,-1,0,-9,2,-4018,-5,-1,-3695,-71,-0.7999999999999998,0,-18
0,0,0,-1,0,2,-2,-1190,1,0,-1252,-32,0,-1,-15
1,1,0,0,0,23,7,1179,3,4,1371,-26,0.40000000000000036,0,6
1,1,1,1,0,4,2,1408,2,4,1767,27,0,2,-3
1,1,-1,-1,0,3,1,755,4,5,1605,10,0,-2,-8
1,1,1,0,2,-1,2,5876,10,11,8532,78,1.6000000000000005,1,5
1,1,0,0,0,3,-1,-299,-2,5,-753,1,0,0,-9
1,1,1,1,0,-2,4,3448,7,4,4446,40,0.7999999999999998,2,5
0,0,0,-1,0,1,0,-2633,-4,-10,-3142,-8,-0.6000000000000005,-1,-19
1,0,0,0,0,-1,-1,-2572,-3,-6,-2695,-14,-1,0,-11
0,0,-1,-1,-1,0,-2,-2667,-4,-7,-4603,-29,-0.40000000000000036,-2,-8
0,1,1,0,0,-1,4,1187,3,-4,1454,18,0.20000000000000018,1,7
0,0,1,0,0,2,-2,-473,1,0,-312,-23,0.20000000000000018,1,9
0,1,-1,0,0,-15,-5,-1417,1,1,-491,-10,0,-1,-16
0,0,-1,-1,0,-7,-1,-46,1,2,124,-13,0,-2,-4
0,1,-1,1,0,3,-3,-810,-3,3,-1008,2,0,0,0
1,0,1,0,0,2,0,836,2,6,1121,-6,0,1,-12
0,0,0,0,0,0,0,-2348,-7,-8,-2154,-16,-0.6000000000000005,0,6
1,0,-1,-1,0,-5,0,-1086,-4,-5,-1711,42,0,-2,-12
0,1,1,0,0,3,3,944,6,7,1144,-39,0.20000000000000018,1,13
1,1,1,0,0,7,-2,2407,7,5,2414,7,0.7999999999999998,1,-1
0,0,0,0,0,18,2,-2458,-3,-8,-2627,-57,-0.5999999999999996,0,-9
1,0,1,1,0,18,-6,-280,-2,-2,-353,5,-0.40000000000000036,2,24
0,0,-1,0,0,-1,1,1358,2,4,1232,-4,0.6000000000000005,-1,4
1,1,1,1,0,-4,5,644,0,-1,1071,23,0.20000000000000018,2,23
1,0,1,0,0,25,1,3109,4,1,2233,-6,0.6000000000000005,1,8
1,1,1,0,0,-2,-1,4106,6,5,4376,43,1,1,11
1,0,0,0,0,-17,3,2084,5,3,1931,0,0.40000000000000036,0,-17
1,1,-1,-1,0,8,0,2743,6,7,2669,52,0.6000000000000005,-2,9
1,1,1,0,0,13,1,1052,6,6,2596,-17,0.40000000000000036,1,-11
1,0,-1,0,0,-1,-3,1757,3,-2,1081,35,0.5999999999999996,-1,-27
0,1,-1,0,0,-1,1,-2080,-2,-4,-2523,-51,-0.39999999999999947,-1,-4
0,1,-1,-1,0,-23,-1,-488,2,0,1207,42,-0.40000000000000036,-2,-28
1,0,1,0,0,-2,3,1309,2,3,1106,6,0.40000000000000036,1,0
1,0,1,-1,0,-24,1,-613,1,2,-266,-32,-0.20000000000000018,0,3
1,0,1,0,0,52,-15,1104,4,4,1069,-10,0.20000000000000018,1,7
0,0,1,0,0,0,1,1298,-1,-1,1710,63,0.39999999999999947,1,-9
0,0,-1,0,0,0,-3,-120,-1,-3,-100,17,0,-1,-7
1,1,-1,0,0,9,3,-442,-2,-1,-556,-28,0,-1,8
1,1,0,0,0,-1,1,304,2,0,-274,-73,0.40000000000000036,0,17
0,0,-1,-1,0,2,-1,174,-3,-6,-554,27,0,-2,-1
0,1,-1,0,0,-1,0,-1235,-2,-1,-542,-13,-0.6000000000000005,-1,2
1,0,0,0,0,-70,-1,963,3,5,1753,-5,0.20000000000000018,0,15
0,1,0,-1,0,-3,-1,-1922,-3,-6,-1718,1,-0.20000000000000018,-1,-5
0,1,1,0,0,-34,4,-1595,-4,-8,-1980,-25,-0.40000000000000036,1,16
0,0,-1,1,0,-25,3,-1495,-3,-3,-645,17,-0.6000000000000005,0,-12
1,0,0,0,0,2,-1,-778,1,-1,-1174,-26,-0.40000000000000036,0,10
0,1,0,0,0,0,-2,-675,1,-1,1179,-11,-0.20000000000000018,0,11
1,1,1,-1,0,22,3,1296,3,2,1308,-39,0.5999999999999996,0,11
0,1,1,0,0,-12,1,1318,3,3,1340,-3,0.20000000000000018,1,0
0,1,-1,0,0,-1,1,-1574,-3,-8,-983,21,-0.20000000000000018,-1,-30
1,1,1,1,0,-2,-2,2880,2,-2,855,41,1,2,9
0,0,-1,1,1,2,3,2115,2,3,3023,26,0.6000000000000005,0,-4
0,0,0,0,0,-2,3,-1055,0,0,-426,17,-0.20000000000000018,0,-13
1,1,1,1,0,3,-1,2474,5,3,1991,0,0.6000000000000005,2,31
1,1,1,0,0,-7,0,1513,4,6,3149,19,0.20000000000000018,1,-1
0,1,0,-1,-1,23,-3,-3160,-8,-10,-5214,-30,-0.7999999999999998,-1,6
1,0,-1,0,0,-19,1,395,0,-5,-763,-41,-0.20000000000000018,-1,1
0,0,-1,0,0,-3,1,-1542,-4,-9,-2129,-24,-0.40000000000000036,-1,16
1,0,1,0,0,3,0,2489,7,4,2361,-25,0.40000000000000036,1,8
0,1,1,0,0,-2,-1,-1556,-2,-3,-1209,-51,-0.6000000000000005,1,6
1,0,-1,1,0,-2,1,815,0,1,1046,9,0.40000000000000036,0,4
0,0,-1,1,0,-24,1,-1431,-3,-7,-1809,-23,-0.20000000000000018,0,12
0,1,-1,0,0,5,-2,-3935,-4,-2,-2286,-20,-1.1999999999999993,-1,-47
1,0,-1,0,0,1,2,2098,6,4,3079,45,0.5999999999999996,-1,-23
1,0,1,0,0,33,0,-2897,-6,-4,-3101,-19,-0.20000000000000018,1,-44
1,1,1,0,0,-19,15,851,2,5,713,-38,0.20000000000000018,1,33
1,1,-1,-1,0,-14,0,19,2,6,1108,-6,0.20000000000000018,-2,-2
1,0,1,0,0,6,0,2924,7,0,4747,39,0.6000000000000005,1,25
1,1,1,0,0,1,1,2461,6,5,3160,33,0.40000000000000036,1,-7
0,1,-1,0,0,-3,-2,-2338,-4,-3,-2377,-48,-0.40000000000000036,-1,4
1,1,-1,1,0,7,0,-81,1,3,1254,30,-0.20000000000000018,0,-26
1,0,1,0,0,3,2,4755,10,16,5784,58,1.2000000000000002,1,8
1,0,-1,0,0,-10,4,1368,2,-1,1019,37,0.20000000000000018,-1,-9
1,1,1,-1,0,-3,4,3200,2,2,2520,41,0.7999999999999998,0,21
1,1,1,0,0,-9,-1,848,2,3,1184,-3,0.5999999999999996,1,23
1,1,-1,0,0,29,-2,3372,9,10,4089,52,1,-1,-18
0,1,-1,0,0,6,-1,-1355,0,1,-1300,-37,-0.20000000000000018,-1,-20
1,1,0,0,0,-8,4,-952,1,-2,32,-46,-0.40000000000000036,0,20
1,1,0,-1,1,3,1,236,4,3,2690,-14,0.20000000000000018,-1,-12
1,0,1,0,0,2,-1,1265,6,9,2282,-20,0.40000000000000036,1,0
0,1,1,0,0,-5,2,-393,1,3,-896,-44,0,1,-5
1,1,-1,0,0,-38,-1,1850,2,0,2873,33,0.5999999999999996,-1,20
0,0,-1,0,-1,-6,2,-709,-2,-4,-1960,-18,-0.20000000000000018,-1,3
1,1,1,0,0,46,1,2723,3,-7,2673,61,0.6000000000000005,1,-1
1,1,-1,-1,0,23,1,1084,0,-1,1091,-14,0.40000000000000036,-2,3
1,0,1,0,0,-6,2,-869,-4,-9,-2755,-24,0,1,-1
0,0,-1,0,0,4,0,-29,-2,-4,-905,2,0,-1,-12
0,0,0,0,0,2,1,-691,-3,-6,-2046,-30,-0.20000000000000018,0,15
1,0,1,0,0,2,1,1629,3,3,1527,22,0.40000000000000036,1,7
1,0,-1,0,0,1,3,812,4,3,1975,-5,0,-1,8
0,0,-1,0,0,-3,1,-838,-4,-8,-1739,-7,-0.40000000000000036,-1,8
0,1,0,0,1,-143,1,2073,6,5,4939,50,0.40000000000000036,0,-14
0,1,-1,0,0,3,-5,-997,-3,-6,-717,-6,0,-1,-4
0,0,0,0,0,2,0,505,-2,-3,-1567,-40,0.40000000000000036,0,24
1,1,1,0,0,3,3,2712,6,11,3650,-14,1,1,23
0,1,-1,0,0,0,1,136,-5,-3,-2930,0,0.20000000000000018,-1,-5
